resume_id,jd_id,score_json
R2,JD50,"{""overall_match_percentage"": ""57%"", ""score_breakdown"": {""role_alignment"": {""score"": ""30%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""5%""}}}"
R3,JD1,"{""overall_match_percentage"": ""64%"", ""score_breakdown"": {""role_alignment"": {""score"": ""30%""}, ""skills_match"": {""score"": ""11%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""3%""}, ""education_match"": {""score"": ""0%""}}}"
R3,JD2,"{""overall_match_percentage"": ""26%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""5%""}}}"
R3,JD3,"{""overall_match_percentage"": ""56%"", ""score_breakdown"": {""role_alignment"": {""score"": ""30%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""5%""}}}"
R3,JD4,"{""overall_match_percentage"": ""57%"", ""score_breakdown"": {""role_alignment"": {""score"": ""30%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""5%""}}}"
R3,JD5,"{""overall_match_percentage"": ""52%"", ""score_breakdown"": {""role_alignment"": {""score"": ""30%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""0%""}}}"
R3,JD6,"{""overall_match_percentage"": ""20%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""0%""}, ""education_match"": {""score"": ""0%""}}}"
R3,JD7,"{""overall_match_percentage"": ""26%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""5%""}}}"
R3,JD8,"{""overall_match_percentage"": ""26%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""5%""}}}"
R3,JD9,"{""overall_match_percentage"": ""26%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""5%""}}}"
R3,JD10,"{""overall_match_percentage"": ""27%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""5%""}}}"
R3,JD11,"{""overall_match_percentage"": ""21%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R3,JD12,"{""overall_match_percentage"": ""26%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""5%""}}}"
R3,JD13,"{""overall_match_percentage"": ""21%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R3,JD14,"{""overall_match_percentage"": ""21%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R3,JD15,"{""overall_match_percentage"": ""21%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R3,JD16,"{""overall_match_percentage"": ""21%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R3,JD17,"{""overall_match_percentage"": ""26%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""5%""}}}"
R3,JD18,"{""overall_match_percentage"": ""25%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""0%""}, ""education_match"": {""score"": ""5%""}}}"
R3,JD19,"{""overall_match_percentage"": ""26%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""5%""}}}"
R3,JD20,"{""overall_match_percentage"": ""21%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R3,JD21,"{""overall_match_percentage"": ""25%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""0%""}, ""education_match"": {""score"": ""5%""}}}"
R3,JD22,"{""overall_match_percentage"": ""25%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""0%""}, ""education_match"": {""score"": ""5%""}}}"
R3,JD23,"{""overall_match_percentage"": ""26%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""5%""}}}"
R3,JD24,"{""overall_match_percentage"": ""26%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""5%""}}}"
R3,JD25,"{""overall_match_percentage"": ""26%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""5%""}}}"
R3,JD26,"{""overall_match_percentage"": ""21%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R3,JD27,"{""overall_match_percentage"": ""20%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""0%""}, ""education_match"": {""score"": ""0%""}}}"
R3,JD28,"{""overall_match_percentage"": ""25%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""0%""}, ""education_match"": {""score"": ""5%""}}}"
R3,JD29,"{""overall_match_percentage"": ""26%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""5%""}}}"
R3,JD30,"{""overall_match_percentage"": ""21%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R3,JD31,"{""overall_match_percentage"": ""26%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""5%""}}}"
R3,JD32,"{""overall_match_percentage"": ""26%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""5%""}}}"
R3,JD33,"{""overall_match_percentage"": ""26%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""5%""}}}"
R3,JD34,"{""overall_match_percentage"": ""26%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""5%""}}}"
R3,JD35,"{""overall_match_percentage"": ""21%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R3,JD36,"{""overall_match_percentage"": ""27%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""5%""}}}"
R3,JD37,"{""overall_match_percentage"": ""27%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""5%""}}}"
R3,JD38,"{""overall_match_percentage"": ""26%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""5%""}}}"
R3,JD39,"{""overall_match_percentage"": ""26%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""5%""}}}"
R3,JD40,"{""overall_match_percentage"": ""26%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""5%""}}}"
R3,JD41,"{""overall_match_percentage"": ""20%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""0%""}, ""education_match"": {""score"": ""0%""}}}"
R3,JD42,"{""overall_match_percentage"": ""25%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""0%""}, ""education_match"": {""score"": ""5%""}}}"
R3,JD43,"{""overall_match_percentage"": ""20%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""0%""}, ""education_match"": {""score"": ""0%""}}}"
R3,JD44,"{""overall_match_percentage"": ""21%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R3,JD45,"{""overall_match_percentage"": ""20%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""0%""}, ""education_match"": {""score"": ""0%""}}}"
R3,JD46,"{""overall_match_percentage"": ""59%"", ""score_breakdown"": {""role_alignment"": {""score"": ""30%""}, ""skills_match"": {""score"": ""7%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""0%""}}}"
R3,JD47,"{""overall_match_percentage"": ""26%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""5%""}}}"
R3,JD48,"{""overall_match_percentage"": ""59%"", ""score_breakdown"": {""role_alignment"": {""score"": ""30%""}, ""skills_match"": {""score"": ""7%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""0%""}}}"
R3,JD49,"{""overall_match_percentage"": ""59%"", ""score_breakdown"": {""role_alignment"": {""score"": ""30%""}, ""skills_match"": {""score"": ""7%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""0%""}}}"
R3,JD50,"{""overall_match_percentage"": ""52%"", ""score_breakdown"": {""role_alignment"": {""score"": ""30%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""0%""}}}"
R4,JD1,"{""overall_match_percentage"": ""64%"", ""score_breakdown"": {""role_alignment"": {""score"": ""30%""}, ""skills_match"": {""score"": ""11%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""3%""}, ""education_match"": {""score"": ""0%""}}}"
R4,JD2,"{""overall_match_percentage"": ""27%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""5%""}}}"
R4,JD3,"{""overall_match_percentage"": ""57%"", ""score_breakdown"": {""role_alignment"": {""score"": ""30%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""5%""}}}"
R4,JD4,"{""overall_match_percentage"": ""58%"", ""score_breakdown"": {""role_alignment"": {""score"": ""30%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""3%""}, ""education_match"": {""score"": ""5%""}}}"
R4,JD5,"{""overall_match_percentage"": ""53%"", ""score_breakdown"": {""role_alignment"": {""score"": ""30%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""3%""}, ""education_match"": {""score"": ""0%""}}}"
R4,JD6,"{""overall_match_percentage"": ""22%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""0%""}}}"
R4,JD7,"{""overall_match_percentage"": ""28%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""3%""}, ""education_match"": {""score"": ""5%""}}}"
R4,JD8,"{""overall_match_percentage"": ""27%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""5%""}}}"
R4,JD9,"{""overall_match_percentage"": ""27%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""5%""}}}"
R4,JD10,"{""overall_match_percentage"": ""28%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""3%""}, ""education_match"": {""score"": ""5%""}}}"
